,run_length,genres,release_date,rating,movie_rated_pg-13,movie_rated_r,movie_rated_pg,movie_rated_g,movie_rated_not rated,movie_rated_approved,movie_rated_passed,movie_rated_nc-17,movie_rated_tv-ma,movie_rated_null,movie_rated_gp,movie_rated_m/pg,movie_rated_tv-14,movie_rated_tv-pg
617,2h 41min,Adventure; Fantasy; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
618,2h 49min,Action; Adventure; Fantasy; ,4,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
619,2h 3min,Action; Adventure; Fantasy; ,7,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
620,1h 52min,Action; Adventure; Fantasy; ,10,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
621,1h 55min,Action; Adventure; Fantasy; ,10,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
622,2h 46min,Drama; Fantasy; Romance; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
623,2h 7min,Adventure; Drama; Fantasy; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
624,1h 41min,Comedy; Fantasy; Romance; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
625,2h 32min,Action; Adventure; Fantasy; ,11,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
626,2h 41min,Adventure; Fantasy; ,10,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
627,2h 21min,Action; Adventure; Fantasy; ,5,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
628,2h 22min,Adventure; Fantasy; ,5,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
629,2h 37min,Adventure; Fantasy; ,10,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
630,1h 28min,Adventure; Comedy; Fantasy; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
631,1h 31min,Adventure; Comedy; Fantasy; ,11,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
632,2h 16min,Action; Adventure; Fantasy; ,4,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
633,2h 24min,Adventure; Fantasy; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
634,2h 26min,Adventure; Fantasy; ,10,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
635,1h 45min,Drama; Fantasy; Romance; ,11,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
636,1h 32min,Action; Fantasy; ,6,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
637,2h 2min,Drama; Fantasy; Romance; ,10,5.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
638,1h 24min,Animation; Fantasy; ,10,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
639,2h 5min,Adventure; Drama; Fantasy; ,0,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
640,2h 12min,Adventure; Fantasy; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
641,2h 10min,Drama; Fantasy; ,0,8.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642,2h 4min,Action; Adventure; Fantasy; ,4,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
643,1h 38min,Adventure; Fantasy; ,9,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
644,1h 34min,Comedy; Fantasy; Romance; ,5,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
645,1h 48min,Adventure; Fantasy; ,2,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
646,2h,Action; Adventure; Fantasy; ,10,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
647,1h 42min,Adventure; Fantasy; ,7,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
648,1h 52min,Action; Comedy; Fantasy; ,7,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
649,1h 41min,Comedy; Drama; Fantasy; ,4,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
650,2h 23min,Adventure; Fantasy; ,11,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
651,2h 3min,Adventure; Drama; Fantasy; ,11,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
652,1h 50min,Action; Crime; Fantasy; ,5,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
653,1h 50min,Drama; Fantasy; History; ,8,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
654,1h 45min,Action; Comedy; Fantasy; ,5,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
655,2h 23min,Action; Adventure; Fantasy; ,11,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
656,2h 22min,Action; Adventure; Fantasy; ,11,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
657,2h 14min,Animation; Adventure; Fantasy; ,11,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
658,1h 45min,Fantasy; Horror; Mystery; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
659,1h 46min,Action; Adventure; Fantasy; ,6,5.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
660,1h 53min,Comedy; Drama; Fantasy; ,11,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
661,2h 2min,Action; Fantasy; Horror; ,3,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
662,1h 47min,Comedy; Drama; Fantasy; ,5,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
663,2h 6min,Drama; Fantasy; ,10,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
664,2h 1min,Action; Fantasy; Horror; ,1,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
665,2h 10min,Action; Adventure; Fantasy; ,4,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
666,2h 3min,Comedy; Drama; Fantasy; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
667,1h 54min,Comedy; Drama; Fantasy; ,11,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
668,1h 16min,Animation; Fantasy; ,9,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
669,1h 26min,Comedy; Fantasy; ,2,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
670,1h 26min,Animation; Fantasy; ,6,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
671,2h 6min,Action; Crime; Fantasy; ,5,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
672,1h 56min,Action; Adventure; Fantasy; ,4,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
673,1h 46min,Action; Adventure; Fantasy; ,3,5.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
674,2h 9min,Fantasy; ,2,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
675,1h 58min,Action; Adventure; Fantasy; ,2,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
676,2h 10min,Adventure; Drama; Fantasy; ,10,4.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
677,2h 9min,Action; Adventure; Fantasy; ,4,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
678,2h,Action; Adventure; Fantasy; ,6,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
679,1h 44min,Fantasy; Horror; Mystery; ,5,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
680,1h 32min,Comedy; Fantasy; ,2,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
681,2h,Action; Adventure; Fantasy; ,0,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
682,2h 7min,Adventure; Fantasy; ,7,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
683,2h 1min,Action; Fantasy; Thriller; ,8,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
684,1h 32min,Action; Adventure; Fantasy; ,5,5.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
685,2h 16min,Fantasy; Mystery; Romance; ,11,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
686,1h 53min,Comedy; Fantasy; Horror; ,4,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
687,2h 11min,Action; Adventure; Fantasy; ,4,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
688,2h 3min,Action; Adventure; Fantasy; ,5,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
689,1h 23min,Animation; Fantasy; ,10,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
690,1h 50min,Action; Adventure; Fantasy; ,2,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
691,1h 55min,Adventure; Drama; Fantasy; ,10,5.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
692,2h 4min,Adventure; Drama; Fantasy; ,5,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
693,1h 54min,Action; Adventure; Fantasy; ,10,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
694,1h 50min,Action; Fantasy; Thriller; ,1,5.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
695,1h 57min,Adventure; Drama; Fantasy; ,10,4.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
696,1h 53min,Comedy; Drama; Fantasy; ,10,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
697,1h 37min,Comedy; Fantasy; ,10,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
698,2h 8min,Adventure; Fantasy; ,4,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
699,2h 21min,Drama; Fantasy; Romance; ,8,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
700,3h 15min,Biography; Drama; History; ,1,8.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
701,2h 58min,Biography; Drama; History; ,4,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
702,1h 58min,Biography; Drama; History; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
703,2h 14min,Biography; Drama; History; ,10,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
704,1h 46min,Action; Drama; History; ,6,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
705,2h 43min,Drama; History; ,4,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
706,2h 19min,Biography; Drama; History; ,10,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
707,2h 40min,Biography; Drama; History; ,8,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
708,2h 24min,Drama; History; War; ,0,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
709,1h 50min,Drama; Fantasy; History; ,8,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
710,2h 1min,Biography; Drama; History; ,1,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
711,2h 36min,Biography; Drama; History; ,3,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
712,3h 3min,Action; Drama; History; ,4,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
713,2h 38min,Drama; History; ,11,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
714,3h 58min,Drama; History; Romance; ,0,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
715,2h 22min,Drama; History; Thriller; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
716,2h 37min,Drama; History; Thriller; ,0,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
717,2h 20min,Adventure; Drama; History; ,5,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
718,2h 45min,Action; Drama; History; ,5,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
719,2h 30min,Biography; Drama; History; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
720,2h 11min,Drama; History; War; ,2,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
721,2h 3min,Crime; Drama; History; ,2,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
722,2h 1min,Drama; History; Thriller; ,11,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
723,2h 52min,Adventure; Drama; History; ,6,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
724,3h 11min,Biography; Drama; History; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
725,3h 32min,Adventure; Drama; History; ,0,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
726,2h 3min,Comedy; Drama; History; ,0,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
