,movie_rated,run_length,release_date,rating,genre_action,genre_adventure,genre_sci-fi,genre_drama,genre_fantasy,genre_war,genre_comedy,genre_animation,genre_crime,genre_thriller,genre_mystery,genre_horror,genre_biography,genre_history,genre_music,genre_sport,genre_romance,genre_western
1000,R,2h 7min,22 September 1995 (USA),8.6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1001,PG-13,2h 10min,20 October 2006 (USA),8.5,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1002,R,1h 53min,25 May 2001 (USA),8.4,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1003,R,2h 18min,19 February 2010 (USA),8.1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1004,R,1h 46min,16 August 1995 (USA),8.5,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
1005,PG-13,1h 47min,6 August 1999 (USA),8.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1006,R,2h 29min,3 October 2014 (USA),8.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1007,R,1h 53min,30 January 2002 (France),8.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1008,PG-13,2h 26min,22 November 2013 (USA),7.5,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1009,PG-13,1h 55min,3 August 2007 (USA),8.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1010,R,2h 27min,15 August 1979 (USA),8.4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1011,PG-13,1h 55min,31 May 2013 (USA),7.3,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
1012,R,1h 49min,8 September 1960 (USA),8.5,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1013,R,2h 33min,20 September 2013 (USA),8.1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1014,PG-13,2h 8min,25 December 2009 (USA),7.6,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1015,PG-13,1h 56min,11 November 2016 (USA),7.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1016,R,2h 9min,5 January 1996 (USA),8.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1017,R,2h 4min,8 June 2012 (USA),7.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1018,R,2h 18min,19 September 1997 (USA),8.2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1019,R,1h 41min,21 November 2003 (South Korea),8.4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1020,PG-13,1h 59min,14 June 2002 (USA),7.9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1021,PG-13,2h 25min,21 June 2002 (USA),7.6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1022,R,2h 48min,30 December 2015 (USA),7.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1023,R,2h 42min,6 March 2009 (USA),7.6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1024,PG-13,1h 33min,1 April 2011 (USA),7.5,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1025,R,1h 44min,24 February 2017 (USA),7.7,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1026,R,1h 48min,24 April 2015 (USA),7.7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1027,R,2h 1min,20 April 2007 (USA),7.8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1028,R,2h 37min,2 March 2007 (USA),7.7,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1029,R,2h 44min,6 October 2017 (USA),8.0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1030,PG,1h 52min,September 1954 (USA),8.4,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1031,R,1h 52min,19 July 2013 (USA),7.5,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1032,PG-13,1h 48min,23 July 2004 (USA),7.7,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1033,PG-13,2h 19min,21 March 2014 (USA),6.7,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1034,PG-13,2h 9min,16 December 2011 (USA),7.5,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1035,R,2h 18min,15 October 2003 (USA),7.9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1036,R,2h 38min,21 December 2011 (USA),7.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1037,PG-13,1h 53min,19 September 2014 (USA),6.8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1038,PG-13,2h 29min,19 May 2006 (USA),6.6,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1039,PG,1h 59min,5 September 1941 (USA),8.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1040,PG-13,1h 46min,22 November 2000 (USA),7.3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1041,R,1h 43min,29 October 2004 (USA),7.6,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1042,R,1h 49min,25 June 1982 (USA),8.1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1043,PG,2h 8min,22 May 1958 (UK),8.3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1044,R,2h 17min,30 March 2007 (USA),8.4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1045,R,2h 52min,26 October 2012 (USA),7.4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1046,R,2h 9min,12 September 1997 (USA),7.8,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1047,PG-13,1h 52min,10 June 2011 (USA),7.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1048,PG-13,1h 46min,2 August 2002 (USA),6.7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1049,R,2h 9min,24 March 2006 (USA),7.6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1050,PG-13,1h 44min,10 August 2001 (USA),7.6,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1051,R,1h 37min,10 July 2009 (USA),7.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1052,R,1h 45min,19 November 1999 (USA),7.3,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
1053,R,2h 24min,17 October 1997 (USA),7.5,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1054,PG-13,1h 55min,18 October 2002 (USA),7.1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1055,R,2h 27min,19 October 2001 (USA),8.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1056,PG,2h 11min,19 November 2004 (USA),6.9,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1057,R,1h 50min,7 April 2006 (USA),7.7,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1058,R,2h 39min,16 July 1999 (USA),7.4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1059,PG-13,1h 40min,23 July 2010 (USA),6.4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1060,Approved,2h 16min,26 September 1959 (Japan),8.3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1061,R,2h 10min,20 June 1974 (USA),8.2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1062,PG-13,1h 43min,11 March 2016 (USA),7.2,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1063,R,1h 51min,20 December 1996 (USA),7.2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1064,PG-13,1h 43min,1 April 2011 (USA),6.8,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1065,R,1h 58min,24 May 2002 (USA),7.2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1066,PG-13,2h 18min,15 May 2009 (USA),6.7,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1067,PG-13,1h 44min,22 June 2007 (USA),6.8,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
1068,PG,2h 30min,11 July 1997 (USA),7.4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1069,PG-13,1h 46min,28 February 2014 (USA),6.9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1070,R,1h 54min,19 October 2007 (USA),7.6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1071,PG-13,1h 53min,18 February 2011 (USA),6.8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1072,R,2h 16min,14 December 2001 (USA),6.9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1073,R,2h 3min,11 January 2008 (USA),7.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1074,PG-13,1h 48min,30 July 2004 (USA),6.5,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1075,R,1h 33min,28 October 2005 (USA),6.6,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1076,R,1h 21min,30 July 1999 (USA),6.5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1077,PG-13,1h 37min,22 November 2006 (USA),7.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1078,R,1h 30min,25 April 2003 (USA),7.3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1079,PG-13,2h 1min,20 March 2009 (USA),6.2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1080,R,1h 26min,16 October 2009 (USA),6.3,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1081,PG-13,1h 45min,13 April 2007 (USA),6.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1082,R,2h 14min,10 June 2016 (USA),7.3,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
